[10:15:47]  COMMAND	POST 	 "/wd/hub/session"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-79/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-80/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-81/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-82/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-83/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-84/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-85/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-86/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-87/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-88/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-89/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-90/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-91/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-92/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-93/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-94/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-95/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-96/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-97/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-98/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-99/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-100/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-101/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-102/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-103/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-104/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-105/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-106/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-107/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-108/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-109/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-110/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-111/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-112/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-113/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-114/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-115/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-116/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-117/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-118/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-119/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-120/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-121/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-122/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-123/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-124/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-125/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-126/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-127/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-128/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-129/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-130/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-131/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-132/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-133/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-134/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-135/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-136/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-137/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-138/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-139/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-140/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-141/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-142/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-143/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-144/displayed"
[10:16:08]  DATA		{}
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/element/0.34934838981914584-145/displayed"
[10:16:08]  DATA		{}
[10:16:08]  RESULT		true
[10:16:08]  RESULT		true
[10:16:08]  RESULT		true
[10:16:08]  RESULT		true
[10:16:08]  RESULT		true
[10:16:08]  RESULT		true
[10:16:08]  RESULT		true
[10:16:08]  RESULT		true
[10:16:08]  RESULT		true
[10:16:08]  RESULT		true
[10:16:08]  RESULT		true
[10:16:08]  RESULT		true
[10:16:08]  RESULT		true
[10:16:08]  COMMAND	GET 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252/screenshot"
[10:16:08]  DATA		{}
[10:16:08]  RESULT		true
[10:16:08]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:09]  RESULT		true
[10:16:10]  RESULT		"iVBORw0KGgoAAAANSUhEUgAABQAAAAO8CAYAAAAWPBnDAAAgAElEQVR4nOzddXxT1/vA8U+SJm3qQpUqXoq7w6C4bjgMZ4ONyXfu7mNj8psPGIPBxmDYcBs2fLgWpwUKhVL3JL8/QkNDkjZV7Hm/Xrxo7j059yS9uU2enPM8Ctp8Z0AIIYQQQgghhBBCCHFHSl42vFT ... (103894 more bytes)
[10:16:10]  	Saved screenshot: ERROR_chrome_2018-02-01T16-16-08.843Z.png
[10:16:10]  COMMAND	DELETE 	 "/wd/hub/session/55436f9647014cf4bb3703d225996252"
[10:16:10]  DATA		{}
------------------------------------------------------------------
[chrome #0-0] Session ID: 55436f9647014cf4bb3703d225996252
[chrome #0-0] Spec: /Users/mac9525/nmlv-gitlab/misc/wdio-error-repro/tests/repro-local.spec.js
[chrome #0-0] Running: chrome
[chrome #0-0]
[chrome #0-0] repro page
[chrome #0-0]   1) reproduce the issue
[chrome #0-0]
[chrome #0-0]
[chrome #0-0] 1 failing (23s)
[chrome #0-0]
[chrome #0-0] 1) repro page reproduce the issue:
[chrome #0-0] Promise was rejected with the following reason: Invalid message: 55436f9647014cf4bb3703d225996252
[chrome #0-0] Error: Promise was rejected with the following reason: Invalid message: 55436f9647014cf4bb3703d225996252
[chrome #0-0]     at elementIdDisplayed("0.34934838981914584-145") - isVisible.js:71:55
[chrome #0-0]
[chrome #0-0] Check out job at https://saucelabs.com/tests/55436f9647014cf4bb3703d225996252
[chrome #0-0]

